NIFK	0.29427483
PCOLCE	0.338097614
RND2	-0.606305238
IGF2BP2	-0.283896415
P4HA2	-0.268843655
SLC38A1	0.198045667
PDK4	-1.259077141
ACSL4	0.231414481
BDP1	0.35489686
PUS7L	0.457669975
LINC00963	-0.462352306
CLUH	0.275061714
NCOA5	0.29920557
AMD1	0.252882483
BRWD1	0.315340327
PODXL	0.174066274
FAM111B	0.440206299
UNC5A	-1.428580716
PNMA2	-0.312146007
PLEKHB1	-2.251161181
PLAU	0.20283737
PPM1M	-0.37481896
TFDP2	-0.2659307
CYCS	0.223575668
ZNF638	0.330814103
PCYOX1L	-0.474326278
AGRN	-0.277269485
HBP1	-0.359129619
S100A10	-0.263391686
TIMM17A	0.274528035
POLR3G	0.357961557
SCAF1	-0.367283526
OAF	-0.372210796
NAA50	0.229051259
TMED5	0.237905039
NFKB2	-0.276528006
RPS24	0.191100603
IGF2R	0.201330305
VMA21	0.247593854
RRP1B	0.201628664
MXI1	-0.358691827
ADAMTS9	-1.008386531
PIGV	-0.458515716
LARP4	0.256263358
SFPQ	0.179932348
SERINC2	-0.644861847
ICAM1	-0.254400394
PDGFRB	-1.348181302
FUS	0.200646695
CLIP2	-0.282525177
NBN	0.276446643
TMC5	-0.948639219
RPSAP9	0.314362048
KPNA2	0.22061363
ZCCHC24	-0.594134333
WDR54	-0.335011606
PNRC1	-0.398544872
SREBF2	-0.226181039
DBNDD1	-0.375410705
WDR31	-0.450168041
YPEL1	-0.519185692
NEAT1	-0.237024293
GGA1	-0.287805066
NFKBIA	-0.303347407
CANX	0.15898026
CNST	0.34850841
DYNC1LI2	0.234968176
KDM7A-DT	-0.5925271
HOOK1	-1.68314239
UBE2V2	0.285062734
HPS3	-0.299111194
KCNIP3	-1.087947323
ZSWIM4	-0.423648386
PCDH1	-0.540727641
KDM7A	-0.322435518
ADPRHL1	-0.859108058
VPS37D	-0.547512219
ACTR1B	-0.316418402
NTSR1	-0.352729438
RPS7	0.196277871
DNAJB5	-0.379314893
ENG	-0.966066008
UNC119	-0.298435411
LRRC3	-0.434496435
KHNYN	-0.207876327
GABARAPL1	-0.596225502
CCDC120	-1.650008552
SLC5A6	0.24496811
DDX21	0.210309828
YPEL3	-0.741074756
EPHB2	-0.31525372
BOK	-0.282377707
STRIP2	0.253877892
ZFP36L2	0.342542691
SYDE2	-0.413087313
ABRACL	0.275724428
ADSS	0.270740006
RANBP2	0.284490061
MTDH	0.181886806
ASNSD1	0.28405202
KIAA1958	-0.347807905
FGFR1	-0.203872226
RHEBL1	-0.488997914
DDX3X	0.215227213
MEF2D	-0.297127129
RORA	-0.551779562
GOLGA2P10	-0.295837241
HOTS	-0.989597774
TK1	-0.254797351
PIK3IP1	-0.594195159
TMEM33	0.198929905
DDX39A	0.255971774
VKORC1	-0.247888218
CGAS	0.312655408
HNRNPDL	0.222107117
TRAM1	0.188493774
SLC18B1	0.297071359
TNFRSF11A	-1.350162504
RHBDL3	-0.669757997
PIK3CD	-0.450829024
DMBX1	-0.736109083
RASA4B	-0.401934146
PRPF4B	0.280693446
RPS27A	0.199689106
TSIX	0.206422388
KCNH3	-1.055619963
ITGA3	-0.235607022
DNM1	-0.445639742
YWHAG	0.166477305
CADPS2	-0.51248226
ANKRD10	0.268975523
POLD4	-0.349235473
ESPNL	-0.882807189
TSPAN12	-0.736960029
NOL8	0.26855599
NOP58	0.263655676
SSR3	0.154426687
TTC28	-0.612386592
REEP6	-0.753074734
SHLD2	0.342758996
RBL2	-0.257881139
SPRTN	0.300769986
MAP2K1	-0.220941152
C2CD2	0.14843706
ADPRH	-0.547594133
SYT17	-2.221961014
EPPK1	-1.330091541
NIPA2	0.207124988
VCP	0.164430942
RASA4	-0.424901275
TNPO1	0.195840297
ZNF605	0.282286191
SLTM	0.256062315
NR3C2	-0.683964923
PCK2	-0.284615068
PLEKHA6	0.326396798
CDV3	0.182333851
DNAJB1	0.173314563
NATD1	-0.341683419
SPIRE2	-0.520152235
MAPK8IP2	-1.158799078
NUDT15	0.264051058
ITPKA	-0.386753618
TRMT61A	0.363159616
EIF5A2	0.3011376
BBC3	-0.388983407
RAB11FIP4	-0.388118852
FZD1	-0.475163535
HSPE1	0.198878819
ENDOD1	-0.520788156
WBP1	-0.363935135
TWF1	0.202642375
UQCRB	0.200655756
PTMA	0.145861152
RPL26	0.156035555
DPY19L3	0.275985638
CCT2	0.179401556
KREMEN1	-0.301214524
PAIP2B	-0.46722354
IFFO2	-0.269038833
CALCOCO1	-0.313577013
ESF1	0.355833684
NYAP1	-0.664845712
RBM26	0.230421329
TOMM5	0.21931434
NIP7	0.237873555
LOC642423	-0.34745184
ADAMTS13	-1.007307808
ALDH6A1	-0.335976629
MTSS1	-0.497825204
RPL28	-0.210557036
ETF1	0.18341231
PTBP1	0.178071138
SLC35E2B	-0.224512726
KLHL17	-0.498339495
RABGGTB	0.2360008
RHPN1	-0.372935734
DESI2	0.197669459
INSIG2	-0.326129589
SGIP1	0.318685709
ABCF2	0.172915291
SET	0.145765455
XIST	0.172820719
EXOC4	-0.234396769
RHOBTB1	-0.71824321
ZFYVE28	-0.463899075
SH3GLB2	-0.23716796
GINS3	0.312091785
TTC39A	-0.884919481
ISG15	-0.300398046
FLOT1	-0.214516303
ZC3HAV1	0.209304752
TBC1D16	-0.274064222
HRNR	-0.530083277
SCCPDH	0.258281744
TPI1	-0.144628488
CERCAM	-0.246715296
LINC01106	-0.470320304
ZHX1	0.251167533
CAMK1D	-0.342531922
SNHG15	0.283602923
ELL2	-0.179977043
HPCAL1	-0.245004912
TMSB10	-0.16384743
POLR2A	0.193251728
GLS2	-0.428895868
AREG	-1.591894732
SEZ6L2	-0.296648614
RBM19	0.229137777
DVL1	-0.249809487
SEMA7A	0.163552004
PDK2	-0.309811927
SLC44A2	-0.333379648
NXF1	0.258470818
C6orf141	0.3588524
HECA	-0.298696324
PPP2CA	0.190521216
LINC00346	-0.300083678
FOS	0.41864685
RMI2	-0.460759522
C4orf3	-0.199725284
PTP4A3	-1.553462085
TPTEP2-CSNK1E	-0.201985605
BTG2	-0.292603287
WDFY2	0.225113039
TRPM7	0.23974692
SERPINB8	0.268514474
DDAH1	-0.174950307
CD24	-0.65532168
C10orf55	0.229641123
FTL	0.132100749
CCDC113	-0.461734699
RN7SL3	0.960487345
SACM1L	0.280914717
RBM34	0.303265359
ARFGAP2	-0.272343551
RLF	-0.280407321
ECHDC1	0.262366801
CCT6A	0.170866859
ACY1	-0.275160766
MYO5C	-0.967878322
NABP1	0.208229689
NBPF14	0.175062122
ADAMTSL4	-0.588790775
AZIN1	0.158662817
IPO7	0.17929711
GPSM1	-0.303533103
MACROD1	-0.495960665
CSNK1E	-0.199820213
ITGA2	0.25184419
SYTL2	-1.374933517
CARHSP1	-0.273114364
RAP1GAP	-0.590305139
PNP	0.171869573
DARS	-0.230729812
SOGA1	-0.409132657
G3BP1	0.175332547
LOC100288175	-0.625396705
ARHGAP11A	0.226489441
HNRNPH1	0.172954686
PRPF38B	0.234349342
MYL9	-0.231791138
CNNM2	-0.507572564
KLHL24	-0.310405273
ALKBH5	-0.203300317
CA13	0.277722353
DDX60L	0.448256096
ZNF286B	0.336633731
ACBD4	-0.47218125
ABTB1	-0.469601244
AGO4	-0.30268363
NOP2	0.19868988
SELENOI	0.192322931
CBFB	0.222996096
FAM131A	-0.301902169
CADM4	-0.318024612
LOC100288162	-0.310986253
SLC5A2	-0.358955132
SCARA3	-0.23465118
CYSRT1	-0.488457594
SYNCRIP	0.185445141
LIG4	0.307572186
PPT1	0.180278334
KLF6	-0.240406831
CIB2	-0.381511063
TARS	0.238652664
SAMD11	-0.41035078
FNDC3A	0.25177424
PPM1J	-0.30552981
DNTTIP2	0.275187012
UBALD2	-0.30081203
PRPS1	0.211249565
ZBTB42	-0.349348662
SH2D4A	0.288498212
APC	0.260784132
HNRNPAB	0.16190888
FYN	-0.288748085
GPI	-0.165589819
KPNA1	0.204150052
BCL6	-0.308826863
NMU	-2.384811339
FUBP1	0.201610839
ZDHHC6	0.219087032
TRA2B	0.196638826
CYHR1	-0.254912784
HOXA10	0.277742411
ZNF618	-0.24627924
CIB1	-0.200880894
DEGS1	0.204555557
GBAP1	0.431814534
MST1R	-0.306981586
PTPN11	0.174770063
U2SURP	0.220125649
SPSB3	-0.388963372
DDX46	0.225701762
CRIP2	-0.3372488
CCNL2	-0.244961247
TMEM156	0.414664307
LINC00957	-0.703091198
RNF24	-0.207251161
MAPK11	-0.281234026
CDC27	0.203279987
RPSAP58	0.172147025
IL17RD	-0.320422161
KIF5B	0.216647229
NDUFB9	0.185903075
CHML	0.259820998
ARL9	-1.685824272
FAM219A	-0.288029594
LINC01204	0.361775849
FAM217B	0.259003157
PDXP	-0.216316776
ATF7IP	0.204679641
TIMP1	0.167231808
OLMALINC	-0.497078873
PAQR3	0.20056548
TFB2M	0.285652614
AURKAIP1	-0.212727717
BAZ1A	0.260981343
ADAP1	-0.380576236
PPIL1	0.215674878
ANP32E	0.189530382
AADAT	0.273809234
AHCTF1	0.275253649
ZFAS1	0.201510916
NFKBIL1	-0.371889579
CAPRIN1	0.157728745
CHST14	-0.276922799
ARPIN	-0.237580306
GAS6-DT	-0.948407427
SUN3	-0.470772015
LPCAT1	0.16156988
PDCD1LG2	0.580991387
TLE6	-0.572653662
CELSR2	-0.216631625
RASA4CP	-0.706476578
TMEM54	-0.242385458
CCT5	0.155689152
TCAF1	-0.195729649
VPS39	-0.228321704
EVI5L	-0.426598082
EGFR	-0.266680511
ACAP3	-0.465941199
RPL17	0.133655317
CPEB4	0.305736099
FBXO32	-0.400967387
TUBA1A	-0.16934731
HNRNPM	0.147872387
SDAD1	0.242865709
PTPRG	-0.274066638
GPRC5A	-0.420401529
POLR1B	0.176312569
TCP11L2	-0.524146405
SEMA3F	-0.435486036
GAREM2	-0.284969894
AMOT	-0.560156519
ZNF160	-0.254431743
EIF1AX	0.189099418
ABCB10	0.250713214
MIF	-0.17882935
RPL17-C18orf32	0.13613772
H3F3B	0.138363142
NFKBIE	-0.267735281
CAPG	-0.216004636
SUB1	0.212416585
OTUD1	-0.468051624
CTDSP2	-0.171423766
TIAL1	0.206245473
SEMA3D	0.268182234
ZNF488	-0.789653142
DDX6	0.159059602
BMP4	-0.916468452
TTC3	0.247805684
NPAS1	-1.049483797
CEND1	-0.694139654
CTSC	0.167280838
IGF2BP3	0.199130508
PDCD4	-0.251434896
RIMS3	-0.369116425
CYP20A1	0.290392335
DNAJA1	0.185038821
HPCAL4	-0.62996501
COG2	0.277788102
RAB4B	-0.564975683
CLK3	-0.317705557
SVIP	0.316260613
CNTF	0.840072286
TDG	0.278842808
LMNTD1	-1.339452024
ZNF672	0.161253566
HMGCL	-0.287756209
VWA5A	-0.559238631
BCCIP	0.184254991
ASAP3	-0.263525
WBP2	-0.189161893
ZMIZ1-AS1	0.596503997
DAPK1	-0.270754895
TYW3	0.241511936
PRRC2C	0.169855422
TADA3	-0.19575435
IPO11-LRRC70	0.279067914
CYTOR	-0.230691339
LOC100996740	-0.451995892
KIF21B	-0.673151987
SOWAHC	0.195788659
SLC20A1	0.210086486
CASKIN1	-0.284330186
NCL	0.147904934
FAM78A	-0.312220161
DHX34	0.222389684
CORO2A	-0.270142114
SMIM10L1	0.258873677
WDR77	0.214730193
NAA25	0.221719793
TOM1L2	-0.298823782
U2AF2	0.160891791
GPC1	-0.22915784
PLAT	-0.446792078
GLYR1	0.241918355
GPR161	-0.234463663
BMF	-0.685279842
ZZZ3	0.258220458
NUP35	0.3473015
ARF6	0.175383514
BSDC1	-0.200691584
RPL6	0.134915282
TMEM74B	-0.311699068
KNL1	0.256082496
HSPE1-MOB4	0.166669772
TLCD2	-0.426452939
ENTPD2	-0.205732773
UPK3BL1	-0.242721931
RPL21	0.142548345
PSKH1	-0.299951208
SLC16A7	0.310184138
DKC1	0.169605385
LRRC58	0.210072105
R3HDM2	-0.275870571
RPL21P28	0.142466627
HES4	-0.404987526
NKD1	-0.35220514
BORCS7	0.360568649
SGSM3	-0.260842204
GGCX	0.208898237
ARRDC3	-0.204219696
CYB5D2	-0.433143509
OSTM1	0.265875806
MMP10	1.151085732
ARMH4	-0.42997508
ITM2C	-0.174582218
YPEL5	-0.283867436
NBPF19	0.152479011
KIAA1324L	-0.628986487
ADAM11	-0.7967985
CD2AP	0.232575647
ENPP1	-0.342134422
COX6C	0.216951896
OSBPL8	0.183473235
TP73	-0.385316258
RASA2	0.227097584
CCNJ	0.218023236
SLC12A2	0.217756272
TVP23B	0.26127252
C2orf68	-0.322477954
ANKRA2	-0.36553565
MIA-RAB4B	-0.572837097
IGFBP6	-0.218832428
MIDN	0.228810678
TEX19	-1.334065469
CCR10	-0.361962546
AK4	-0.189602362
ZFPM1	-0.852679433
GAS2L3	0.217273997
VPS18	0.191309608
TCAF2P1	-0.787502986
GPR68	-1.346559644
SLC7A11	0.371742045
B4GALT7	-0.304878924
TAF9B	0.294599466
AGBL5	-0.195711223
TP53	-0.271780082
SEMA6B	-0.250180279
SLC35E2A	-0.268128593
MTMR2	0.213426745
PCAT6	-0.934355347
RNASE4	-0.29648062
GCLM	0.239144864
KLF15	-0.618442207
LPAR2	-0.592928902
ATP6V0E1	0.179766344
TAF5L	0.222477745
KIAA1211	-0.217589583
AHNAK2	-0.152948297
LINC02210-CRHR1	-0.457640445
NETO2	0.190792615
PAN2	-0.292095609
SAFB2	0.19444209
TPR	0.23285483
GAPDH	-0.109065595
GLRX2	0.361721074
NUS1	0.179238157
ATL3	0.181836001
HSPG2	-0.320634731
SEH1L	0.173344768
PTGR1	-0.222163646
GPATCH4	0.201863619
PHF20	-0.178108065
TMX3	0.200203989
TMEM198	-0.528294482
CACFD1	-0.452143105
B3GALT6	-0.325800883
LMF1	-0.388112771
CORO2B	0.24461804
SEMA6C	-0.592326497
UBXN1	-0.17821887
ADRA2C	-0.843385878
RNF219	0.257297211
C11orf68	-0.223812756
NUDC	0.138374027
PCSK9	-1.27277781
FRAT1	-0.512302922
MET	0.161177992
EDEM3	0.235228393
HIVEP2	-0.193425168
TXLNG	0.177532105
ZNF521	-1.368733482
HOOK2	-0.43601742
SERP1	0.144356709
ANKRD33B	-0.269221223
APLP1	-0.252004835
KMT5C	-0.434389983
FAM110A	-0.304455135
SLK	0.212710119
RPF2	0.229562238
CFAP47	1.130290526
ZNF148	0.239920072
SLC4A2	0.172840232
FARP1	-0.21712661
RNF6	0.181361208
MYO18A	-0.224487137
HYDIN	0.384906501
LOC100190986	0.304234181
SPRY4	0.128381842
FKBP9	-0.228279225
SSR1	0.188148487
MKRN1	-0.160605879
DPCD	-0.316675236
SLC25A23	-0.17764112
STX16	-0.167065624
SMG1P1	0.220049581
FASTKD2	0.193402197
MIR100HG	0.418144372
ISCA1	0.249154967
NIPA1	0.18110915
KCNAB2	-0.199390889
LOC727751	-0.259126207
BCAP29	0.185793468
CTTNBP2	-0.518777709
LGI2	-1.832519062
ZNF24	0.191143898
ERO1A	-0.161966373
NFE2L3	-0.234608398
EIF4E	0.181478887
SYNJ2BP	0.251071888
KCTD11	-0.23571462
OTUD4	0.182053141
TMEM229B	-0.568719698
SMG1	0.143293217
ZNF581	-0.22327763
NACA	0.151709321
UBR3	0.247021122
ZNF845	0.344488835
FEZ2	0.153322954
SNX21	-0.201028423
SMIM30	0.208845808
EIF1	0.138063641
ILF3-DT	-0.329875497
PHTF2	0.223465966
YBX1	0.118336696
EEF1E1	0.263081828
KCTD7	-0.321231222
ALDH4A1	-0.252005615
SDF4	-0.198055211
MIF-AS1	-0.153550361
FAM78B	-1.101002921
ATRAID	-0.191020792
RBBP8	0.280700744
TMEM70	0.177200984
PLD3	-0.239998489
FDXR	-0.213142273
B3GALNT1	0.209317339
MRFAP1	0.143566955
ATP5F1C	0.151310831
RPS20	0.119083823
GTPBP4	0.170399774
PITHD1	0.211177325
FBXL20	-0.229118837
NFKBIZ	-0.244781636
AP1AR	0.241719704
MAPRE1	0.14597002
ZNF474	-0.246532959
LOC101927765	0.348841201
MAP3K2	0.208647577
RNPEPL1	-0.215776143
CEACAM19	0.585407511
INTS1	-0.200948559
PRELID3B	0.158485281
BUB3	0.142718501
OSBPL5	-0.485769102
TRMT10C	0.230842284
FLVCR1	0.195844668
HSPA9	0.139568153
CCDC80	-0.364563561
AIDA	0.165931412
RAB11FIP2	0.286363324
BTN3A1	-0.357888985
TENT5C	-0.880366875
SLC36A1	0.282513146
SIRT3	-0.29486092
KIF20B	0.282423702
F11R	-0.297010198
SSH3	-0.241652339
FAR1	0.179905628
SH3RF2	-1.760339214
HS1BP3	-0.280085631
KDM6B	-0.243993978
ARSB	0.273662976
HIF1A-AS2	0.401801234
LDB1	-0.177582367
NBPF20	0.144377655
EIF3J-DT	-0.431138486
LOC646762	-0.294393825
ACSS2	-0.218072917
SRSF7	0.176970562
SNHG1	0.185773428
TM9SF3	0.147536883
SDR39U1	-0.219722873
SSX2IP	0.212498872
NFAT5	0.156546453
SUN2	-0.219782887
TSPAN3	0.146402739
COMT	-0.247996733
GRAMD4	-0.305069724
HNRNPR	0.157343455
NCEH1	0.247225167
GNL3L	0.20268025
SNHG19	0.427842727
6-Sep	-0.234987258
GTF3C4	0.14312538
DENND3	-0.561806781
CFAP54	0.451876392
RALGDS	-0.181187568
WHRN	-0.229426651
SF1	0.145028442
DOLPP1	0.229515789
BHLHE40-AS1	-0.591415121
BZW1	0.16554749
FLG	-0.476589136
MAML3	-0.353027463
CALB2	0.174442968
PER3	0.457403432
EXOC8	0.225386102
NEU1	0.171584405
PLEKHG5	-0.27338759
ARHGEF37	-0.743840298
MRPL1	0.357904153
CDC25A	0.173237516
ANLN	0.188686608
SREK1	0.209349585
ZNF648	-0.865115591
ABCA2	-0.170764538
TMEM159	-0.202096432
UNC5B	-0.356771355
MATR3	0.157508069
PBXIP1	-0.28729211
LOC440300	-0.240226496
POLR2J2	-0.21405767
LLGL2	-0.247875156
RRS1	0.188163123
LGALS1	-0.127794352
PCLAF	0.23754993
STYXL1	-0.339196876
CIP2A	0.268948166
ATF1	0.246999283
TULP3	-0.229359445
TMPO	0.129316489
RPS11	-0.129955258
RAB43	-0.245752204
RAB5IF	0.151050299
RRM2	0.12812696
DERL3	-0.688095307
EXO5	0.298214394
F8	-0.299137253
CD55	-0.27854096
FAM171A1	-0.167904934
CHAC1	-0.644915139
PTPRJ	-0.226654357
ANKRD36	0.325744413
AXIN2	-0.610590661
NUTM2G	0.727695081
MED17	0.219906731
PTDSS1	0.126475428
RPS6	0.11774296
RASA4DP	-0.432986162
CUL7	-0.242055535
PLAGL1	-0.226866226
ASIC1	-0.237904147
GSE1	-0.192765429
KIAA0319L	-0.192617311
SAFB	0.153979685
SRSF3	0.14524314
BEST3	0.276039684
NAPEPLD	0.225472074
POLR3A	0.164742656
UPF2	0.220887099
CCDC50	-0.178816218
MFHAS1	-0.210974249
FAM131B	-0.178576482
ELOVL6	0.176578358
PGM1	-0.204786669
RELB	-0.284306013
TRIB1	0.158190755
SGMS1-AS1	-1.570099576
MNX1-AS1	-0.597856438
EHD2	-0.270478682
PDE4A	-0.523812295
SETD1B	0.236993889
ABHD14A-ACY1	-0.22661015
PVR	0.157019238
SLC16A1	0.138084281
TBC1D10A	-0.279336455
YES1	0.186699487
MYOM1	-1.227413097
ANGEL1	-0.207215211
ASAP2	-0.1947833
ABCE1	0.159330647
AMMECR1	0.365168674
SH3D21	-0.416672295
C1orf226	-0.410647193
IL1RAP	-0.39049434
TNFAIP3	-0.415267195
CHD1	0.247379326
BRIX1	0.224955476
MAP4	-0.146360904
SLF1	0.298771511
SEC16A	0.130459418
FOXD1	0.196747797
SPTB	-0.443554335
MNT	-0.268258509
CBX3	0.172860217
CIART	-0.443346722
SPATA20	-0.235420302
SLC25A13	0.235810294
PSMD12	0.15713658
ARPC5L	0.179504379
IGSF3	-0.21276906
GFPT2	0.12521224
KNDC1	-0.393496732
IP6K2	-0.204394201
AGMAT	0.243145427
FSD1L	0.236476881
METTL27	-0.740067599
KIAA2013	-0.178046982
CEP68	-0.257467223
CAPRIN2	0.167390356
NUDCD3	-0.173474655
PDK3	-0.195366876
HDAC5	-0.2694269
C1RL	-0.384271327
RPS12	0.125897467
GNAI1	-0.319572233
IGF1R	-0.183479995
DEF6	-0.307255273
BMP8A	-0.747057798
MT2A	-0.147127498
RNF157	-0.433916836
DTNA	-1.196630528
SCARF1	-0.20674372
ASDURF	0.294183694
PIN1	-0.229974855
PDE5A	-0.312367127
SPDYE2	0.291693934
SPDYE2B	0.291693934
TAP2	0.170691255
SNRPD1	0.189614002
SRRM2	0.114598105
MLH3	0.201640407
IQGAP3	-0.199681807
SLC1A3	-0.744828498
CHAC2	0.347747892
DICER1	0.18309308
CNOT8	-0.173511404
SEC14L2	-0.27368813
LOC148413	-0.314595114
TSPO	-0.178849482
NIPAL2	0.345224328
SKA3	0.21252749
ZNF644	0.281056594
PLXNB2	-0.158738566
RAB20	-0.500068586
ZER1	-0.182221981
WASHC4	0.214528816
CCNG1	-0.158660601
